M1,M2,M3,M4,M5,M6,M7,M8,M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M1,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M1,M3M2,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M1,M4M2,M4M3,M4M4,M4M5,M4M6,M4M7,M4M8,M5M1,M5M2,M5M3,M5M4,M5M5,M5M6,M5M7,M5M8,M6M1,M6M2,M6M3,M6M4,M6M5,M6M6,M6M7,M6M8,M7M1,M7M2,M7M3,M7M4,M7M5,M7M6,M7M7,M7M8,M8M1,M8M2,M8M3,M8M4,M8M5,M8M6,M8M7,M8M8
0.9621592930436227,-0.9591117692637591,-0.0034520775697002622,-0.8738913718017864,0.10215640659889529,-0.11096246559997434,-0.0014998381273806575,-0.2946525688960184,0.9257505051902037,-0.9228183018646366,-0.007357297933816763,-0.8408227044897285,0.11788928456276562,-0.132953019858286,-0.002150497692579136,-0.5135997230511681,-0.9228183018646366,0.9198953859402583,0.006467746591888888,0.8381594997531451,-0.1155075172201093,0.13026691346633984,0.0020926965685892454,0.5032232494632796,-0.007357297933816763,0.006467746591888888,1.1916839547227668e-05,0.012918569317968455,-0.00035265183982122623,0.0003830510385763084,5.977451534372713e-06,0.0010171635239405062,-0.8408227044897285,0.8381594997531451,0.012918569317968455,0.7636861297096081,-0.11326102238629177,0.12773336452370412,0.0038052565580107838,0.4934361078348964,0.11788928456276562,-0.1155075172201093,-0.00035265183982122623,-0.11326102238629177,0.010435931409198816,-0.01133552675304691,-0.0003028252909729885,-0.03010064763355066,-0.132953019858286,0.13026691346633984,0.0003830510385763084,0.12773336452370412,-0.01133552675304691,0.012312668772025491,0.00022669402617167832,0.032695375540068516,-0.002150497692579136,0.0020926965685892454,5.977451534372713e-06,0.0038052565580107838,-0.0003028252909729885,0.00022669402617167832,2.2495144083447174e-06,0.0013353781855144136,-0.5135997230511681,0.5032232494632796,0.0010171635239405062,0.4934361078348964,-0.03010064763355066,0.032695375540068516,0.0013353781855144136,0.08682013635702288
0.5043015191355793,-0.4949403981897198,-0.008496463646327574,-0.021724444517922076,0.44651514563634076,-0.5519234200438478,-0.2137206544719079,-0.06825480756477985,0.25432002220245303,-0.2495991946886442,-0.009491160078763107,-0.010955670372764712,0.2700773826876335,-0.3466125062674515,-0.160614364726569,-0.06235784428560377,-0.2495991946886442,0.2449659977601984,0.00821474972504052,0.010752305220150828,-0.2605340668477989,0.3343647845647693,0.15388349844758642,0.06015439949068355,-0.009491160078763107,0.00821474972504052,7.218989449336605e-05,0.0007904298025368398,-0.0037937997024338316,0.004689397273959337,0.0020964080899211987,0.0005799244911612364,-0.010955670372764712,0.010752305220150828,0.0007904298025368398,0.0004719514896122746,-0.012306719252061874,0.01579422446055266,0.013479608478061206,0.0028414837079278896,0.2700773826876335,-0.2605340668477989,-0.0037937997024338316,-0.012306719252061874,0.1993757752826426,-0.24644216628098595,-0.18861005235177192,-0.030476805340168087,-0.3466125062674515,0.3343647845647693,0.004689397273959337,0.01579422446055266,-0.24644216628098595,0.3046194615928976,0.160673741327118,0.03767142682558798,-0.160614364726569,0.15388349844758642,0.0020964080899211987,0.013479608478061206,-0.18861005235177192,0.160673741327118,0.04567651814790065,0.0440787629768471,-0.06235784428560377,0.06015439949068355,0.0005799244911612364,0.0028414837079278896,-0.030476805340168087,0.03767142682558798,0.0440787629768471,0.004658718755705129
0.3425464825794553,-0.33802921260046076,-0.002309142304220873,-0.01829509342601013,0.5715212173761338,-0.773560701772825,-0.7843560826622885,-0.31127532268387503,0.11733809272755708,-0.11579071778539073,-0.001752108628894192,-0.006266919901542287,0.23480839258612551,-0.3299810804332679,-0.40038739230116077,-0.19316648385829735,-0.11579071778539073,0.11426374857128752,0.0015247834206848366,0.0061842760252460716,-0.22775190196262343,0.32006444851749694,0.38570933952780806,0.1873614209850826,-0.001752108628894192,0.0015247834206848366,5.332138181142484e-06,0.0001809096576810435,-0.001319723820803044,0.0017862617413464171,0.0020910051120423376,0.0007187790158693392,-0.006266919901542287,0.0061842760252460716,0.0001809096576810435,0.0003347104434664391,-0.013265523939798008,0.018642314586614906,0.041661029955508695,0.010912960085312812,0.23480839258612551,-0.22775190196262343,-0.001319723820803044,-0.013265523939798008,0.32663650191109794,-0.44210635399154136,-0.8859878625338966,-0.17790045135943713,-0.3299810804332679,0.32006444851749694,0.0017862617413464171,0.018642314586614906,-0.44210635399154136,0.5983961593272655,0.8264703077679272,0.24079035705990096,-0.40038739230116077,0.38570933952780806,0.0020910051120423376,0.041661029955508695,-0.8859878625338966,0.8264703077679272,0.6152144644093307,0.7377472797892197,-0.19316648385829735,0.1873614209850826,0.0007187790158693392,0.010912960085312812,-0.17790045135943713,0.24079035705990096,0.7377472797892197,0.09689232651195054
0.618642654079758,-0.7059002258773037,-0.4456587147788282,-0.15898718425549532,0.1306184636622217,-0.07078135027758824,-0.06854172477765932,-0.26465529441856395,0.3827187334468472,-0.4366999892522359,-0.6107072591048257,-0.09835625363248716,0.0969183868329023,-0.05452979095580569,-0.06318914827946484,-0.29661152177742206,-0.4366999892522359,0.4982951288936284,0.614538298955266,0.11222908927755065,-0.108698440395163,0.061157675294262276,0.07038676445564918,0.3326635004359803,-0.6107072591048257,0.614538298955266,0.19861169005831691,0.3034177222683329,-0.05821125664209079,0.03154432559502003,0.03526537937630175,0.1179459383699896,-0.09835625363248716,0.11222908927755065,0.3034177222683329,0.025276924757490823,-0.026346571446279506,0.014823534319084357,0.03163728804882863,0.08063172433701271,0.0969183868329023,-0.108698440395163,-0.05821125664209079,-0.026346571446279506,0.017061183049479133,-0.009245351229196147,-0.017694640584751217,-0.03456886795702578,-0.05452979095580569,0.061157675294262276,0.03154432559502003,0.014823534319084357,-0.009245351229196147,0.005009999547118641,0.006608356442778499,0.018732659097058617,-0.06318914827946484,0.07038676445564918,0.03526537937630175,0.03163728804882863,-0.017694640584751217,0.006608356442778499,0.004697968035496399,0.054813214422535006,-0.29661152177742206,0.3326635004359803,0.1179459383699896,0.08063172433701271,-0.03456886795702578,0.018732659097058617,0.054813214422535006,0.07004242486377676
1.0,-1.0,-0.0012977052470038942,-1.0,0.4113666575284682,-0.42800889750005056,-0.005409225690308126,-0.0017918704223428897,1.0,-1.0,-0.0028745302214552362,-1.0,0.49339055688994105,-0.5330008804012046,-0.008060884796906668,-0.003246191760057103,-1.0,1.0,0.0025350077431202803,1.0,-0.48495842513339776,0.5238918012201472,0.007869148740836088,0.003190713769557353,-0.0028745302214552362,0.0025350077431202803,1.6840389081014381e-06,0.005557154652235626,-0.0005338326699171472,0.0005554293920501677,8.104053334909006e-06,2.325319649025452e-06,-1.0,1.0,0.005557154652235626,1.0,-0.5218990497346384,0.5637980887647297,0.015704250135210332,0.00343375926266082,0.49339055688994105,-0.48495842513339776,-0.0005338326699171472,-0.5218990497346384,0.16922252692614403,-0.17606858955704055,-0.004397909978881025,-0.0007371157463633191,-0.5330008804012046,0.5238918012201472,0.0005554293920501677,0.5637980887647297,-0.17606858955704055,0.1831916163392088,0.003153606391814941,0.0007669364839299303,-0.008060884796906668,0.007869148740836088,8.104053334909006e-06,0.015704250135210332,-0.004397909978881025,0.003153606391814941,2.9259722568689424e-05,2.9288110795765074e-05,-0.003246191760057103,0.003190713769557353,2.325319649025452e-06,0.00343375926266082,-0.0007371157463633191,0.0007669364839299303,2.9288110795765074e-05,3.2107996104672864e-06
0.5912680466897071,-0.60913294189987,-0.014385859377431557,-0.08820632600743748,0.2965396413179769,-0.3508461029521842,-0.05678020224574463,-0.06094882009831917,0.3495979030362617,-0.36016084473149107,-0.018841307544986093,-0.05215358208409308,0.21029498337572888,-0.25833080396187635,-0.05002982192171747,-0.0652855823340354,-0.36016084473149107,0.37104294090759044,0.01711792530997759,0.05372937885508942,-0.21294638185729725,0.2615878379166192,0.050315486266690024,0.06610870274846534,-0.018841307544986093,0.01711792530997759,0.0002069529500272355,0.005433904060025475,-0.004265977579834409,0.005047222700189998,0.000943026449588645,0.000876801155154794,-0.05215358208409308,0.05372937885508942,0.005433904060025475,0.007780355947730342,-0.03318485384109172,0.040764976104113726,0.01454048090013535,0.010302159723014912,0.21029498337572888,-0.21294638185729725,-0.004265977579834409,-0.03318485384109172,0.08793575887299439,-0.10403977752725072,-0.033278354103580196,-0.018073741250709468,-0.25833080396187635,0.2615878379166192,0.005047222700189998,0.040764976104113726,-0.10403977752725072,0.12309298795673466,0.027135209563894626,0.021383656011029047,-0.05002982192171747,0.050315486266690024,0.000943026449588645,0.01454048090013535,-0.033278354103580196,0.027135209563894626,0.003223991367067663,0.010457115230597983,-0.0652855823340354,0.06610870274846534,0.000876801155154794,0.010302159723014912,-0.018073741250709468,0.021383656011029047,0.010457115230597983,0.0037147586713772757
0.9772602883031981,-0.9942522345904357,-0.009827675034729255,-0.9238778996005088,0.8531551241026376,-0.8217025214451442,-0.018585915503137856,-0.5648357525106131,0.9550376710944498,-0.971643225421948,-0.021274132368973353,-0.9028691825205464,1.0,-1.0,-0.027067105897641424,-1.0,-0.971643225421948,0.9885375059880747,0.01908756780646882,0.9185676661665241,-1.0,1.0,0.026882718628664086,1.0,-0.021274132368973353,0.01908756780646882,9.658319658824066e-05,0.038881390526186034,-0.00838453131389483,0.008075425355980525,0.00021087537789824554,0.005551022223671065,-0.9028691825205464,0.9185676661665241,0.038881390526186034,0.8535503733702479,-1.0,1.0,0.04985177644043022,1.0,1.0,-1.0,-0.00838453131389483,-1.0,0.7278736657825868,-0.7010397166589821,-0.03133964751174971,-0.48189251653079884,-1.0,1.0,0.008075425355980525,1.0,-0.7010397166589821,0.6751950337493077,0.020802626228325703,0.4641269620403362,-0.027067105897641424,0.026882718628664086,0.00021087537789824554,0.04985177644043022,-0.03133964751174971,0.020802626228325703,0.00034543625508978005,0.03172165174476486,-1.0,1.0,0.005551022223671065,1.0,-0.48189251653079884,0.4641269620403362,0.03172165174476486,0.31903942731423063
0.060421729711981745,-0.03577556190819972,-0.038820975694585425,-0.38960078153937017,0.6456661746844942,-0.5616972804283379,-0.1344186320374548,-0.1945189658205678,0.0036507854213877777,-0.0021616213319115133,-0.005195775988294133,-0.023540353117748675,0.04679106542370585,-0.042264000622092075,-0.012103200771843698,-0.0212923048720084,-0.0021616213319115133,0.0012798908298474307,0.0027130396428790317,0.013938186879444734,-0.02723139686551616,0.02459674221227552,0.006995819366611182,0.012391664923651624,-0.005195775988294133,0.0027130396428790317,0.0015070681538795923,0.06476832836259562,-0.025065390874242692,0.02180563647122324,0.006024445025331819,0.007551416044256157,-0.023540353117748675,0.013938186879444734,0.06476832836259562,0.15178876897608806,-0.3191429628648308,0.28826568189708146,0.1520412364503914,0.1452262136273418,0.04679106542370585,-0.02723139686551616,-0.025065390874242692,-0.3191429628648308,0.4168848091317078,-0.36266893438484854,-0.1715337776075881,-0.12559431656494988,-0.042264000622092075,0.02459674221227552,0.02180563647122324,0.28826568189708146,-0.36266893438484854,0.3155038348405909,0.10284457324326804,0.10926077409314576,-0.012103200771843698,0.006995819366611182,0.006024445025331819,0.1520412364503914,-0.1715337776075881,0.10284457324326804,0.018068368638820668,0.07900800200253383,-0.0212923048720084,0.012391664923651624,0.007551416044256157,0.1452262136273418,-0.12559431656494988,0.10926077409314576,0.07900800200253383,0.03783762806390323
0.5655764913353223,-0.5278661669389726,-0.10145102198089433,-0.0722625148371875,0.3211410463695,-0.46327954085152323,-0.3880426723770247,-0.1471597197299527,0.31987676755117395,-0.29854869459196964,-0.1270979641267613,-0.040869979596683176,0.21784566024278,-0.3262943847146967,-0.32705323452316853,-0.15078143478666858,-0.29854869459196964,0.27864269019884325,0.10461247645702171,0.0381449367204768,-0.19984581867334877,0.2993337960882623,0.2979860726500532,0.13832288071335413,-0.1270979641267613,0.10461247645702171,0.010292309860967906,0.0313939469715457,-0.03258008735419955,0.04700018288222652,0.04544928350792173,0.014929503961025685,-0.040869979596683176,0.0381449367204768,0.0313939469715457,0.005221871050594743,-0.029441932169175785,0.044098822676782896,0.08140941996253397,0.02037817402656856,0.21784566024278,-0.19984581867334877,-0.03258008735419955,-0.029441932169175785,0.10313157166329735,-0.1487780765106397,-0.24629605207273145,-0.047259026377519366,-0.3262943847146967,0.2993337960882623,0.04700018288222652,0.044098822676782896,-0.1487780765106397,0.21462793297159818,0.24487372979966177,0.06817608738833135,-0.32705323452316853,0.2979860726500532,0.04544928350792173,0.08140941996253397,-0.24629605207273145,0.24487372979966177,0.15057711558550296,0.17255124407973116,-0.15078143478666858,0.13832288071335413,0.014929503961025685,0.02037817402656856,-0.047259026377519366,0.06817608738833135,0.17255124407973116,0.021655983110998235
0.3928743759125039,-0.3058908720876306,-0.49259133899994145,-0.04876610577066988,0.07415328089683314,-0.11111895528866239,-0.026240441590808794,-0.35677304703754253,0.15435027524863942,-0.12017668546875943,-0.42867809696166254,-0.019158953370335085,0.034941843998633294,-0.054364698381333544,-0.01536287354966368,-0.2539295902451989,-0.12017668546875943,0.09356922562653118,0.29434490234374144,0.014917106622507845,-0.026740671535310026,0.04160480318635451,0.011676973895863068,0.19432997772265023,-0.42867809696166254,0.29434490234374144,0.24264622725775528,0.10286823074058823,-0.03652726392820981,0.05473623497391684,0.014922756032211666,0.17574331295931217,-0.019158953370335085,0.014917106622507845,0.10286823074058823,0.0023781330720361623,-0.004587814667196478,0.00713800796035121,0.003715106924272517,0.03334059583711959,0.034941843998633294,-0.026740671535310026,-0.03652726392820981,-0.004587814667196478,0.005498709067764638,-0.008239835104482824,-0.003845773087938654,-0.02645589197339395,-0.054364698381333544,0.04160480318635451,0.05473623497391684,0.00713800796035121,-0.008239835104482824,0.012347422224443754,0.0039717223143609865,0.03964424826196453,-0.01536287354966368,0.011676973895863068,0.014922756032211666,0.003715106924272517,-0.003845773087938654,0.0039717223143609865,0.0006885607748806479,0.028288689762699316,-0.2539295902451989,0.19432997772265023,0.17574331295931217,0.03334059583711959,-0.02645589197339395,0.03964424826196453,0.028288689762699316,0.12728700709245253
