M1,M2,M3,M4,M5,M6,M7,M8,M1M1,M1M2,M1M3,M1M4,M1M5,M1M6,M1M7,M1M8,M2M1,M2M2,M2M3,M2M4,M2M5,M2M6,M2M7,M2M8,M3M1,M3M2,M3M3,M3M4,M3M5,M3M6,M3M7,M3M8,M4M1,M4M2,M4M3,M4M4,M4M5,M4M6,M4M7,M4M8,M5M1,M5M2,M5M3,M5M4,M5M5,M5M6,M5M7,M5M8,M6M1,M6M2,M6M3,M6M4,M6M5,M6M6,M6M7,M6M8,M7M1,M7M2,M7M3,M7M4,M7M5,M7M6,M7M7,M7M8,M8M1,M8M2,M8M3,M8M4,M8M5,M8M6,M8M7,M8M8
,,,,,,,,66.7083940196001,-88.73293369733076,-4689.355633485693,-14411.587245481312,593.8626096477274,-499.0269310460597,-86944.6777306212,-6414.784085521144,-88.73293369733076,118.02912719232175,6237.600059552219,19169.737696741162,-789.9331462201418,663.7863830552146,115650.45805390307,8532.69846034666,-4689.355633485693,6237.600059552219,329644.5159636573,1013081.7692479877,-41746.36513134842,35079.76446973599,6111892.218509906,450935.8129682235,-14411.587245481312,19169.737696741162,1013081.7692479877,3113458.9580000304,-128297.23959855478,107809.07351032924,18783405.402878486,1385840.8955588166,593.8626096477274,-789.9331462201418,-41746.36513134842,-128297.23959855478,5286.782935202839,-4442.520913761402,-774013.4352045201,-57106.76254977744,-499.0269310460597,663.7863830552146,35079.76446973599,107809.07351032924,-4442.520913761402,3733.081594440424,650408.9378310097,47987.214541248984,-86944.6777306212,115650.45805390307,6111892.218509906,18783405.402878486,-774013.4352045201,650408.9378310097,113319726.80170503,8360736.954082303,-6414.784085521144,8532.69846034666,450935.8129682235,1385840.8955588166,-57106.76254977744,47987.214541248984,8360736.954082303,616855.726608632
,,,,,,,,92.25023801956257,-114.44252078010986,-4048.6472498768426,-15775.312243794491,714.4292620457077,-815.2877096840241,-83623.92416850661,-7828.651019888794,-114.44252078010986,141.97351512229713,5022.61465089239,19570.31806129678,-886.2967448414194,1011.4183189152981,103741.00798893555,9711.95929959401,-4048.6472498768426,5022.61465089239,177685.66136880135,692341.5690075842,-31354.629853632672,35781.07129621328,3670058.5047481186,343581.18854064064,-15775.312243794491,19570.31806129678,692341.5690075842,2697667.580396259,-122171.44288001432,139418.80763566337,14300163.805862878,1338743.584165676,714.4292620457077,-886.2967448414194,-31354.629853632672,-122171.44288001432,5532.876461076849,-6313.97174998047,-647623.0274918447,-60628.7581585044,-815.2877096840241,1011.4183189152981,35781.07129621328,139418.80763566337,-6313.97174998047,7205.336959898863,739050.2081487804,69187.92945083935,-83623.92416850661,103741.00798893555,3670058.5047481186,14300163.805862878,-647623.0274918447,739050.2081487804,75804256.37337886,7096594.364234103,-7828.651019888794,9711.95929959401,343581.18854064064,1338743.584165676,-60628.7581585044,69187.92945083935,7096594.364234103,664364.4299130065
,,,,,,,,865.6529409847305,-908.6064405848117,-4951.250904231789,-12584.298005564782,727.1195780888945,-999.7374971922803,-199446.59436742758,-23864.691259435058,-908.6064405848117,953.6912829442617,5196.930833988503,13208.727974848354,-763.1990841217902,1049.344241596089,209343.08845390694,25048.85174446977,-4951.250904231789,5196.930833988503,28319.53125321679,71978.05717415566,-4158.8855048559,5718.170588477232,1140769.1049767896,136498.20682533158,-12584.298005564782,13208.727974848354,71978.05717415566,182942.31879200094,-10570.390306699812,14533.531853647406,2899424.539422872,346929.3205171763,727.1195780888945,-763.1990841217902,-4158.8855048559,-10570.390306699812,610.7561769948377,-839.7461300497339,-167528.4824686674,-20045.544141561728,-999.7374971922803,1049.344241596089,5718.170588477232,14533.531853647406,-839.7461300497339,1154.5909636202744,230339.70039955442,27561.191767954653,-199446.59436742758,209343.08845390694,1140769.1049767896,2899424.539422872,-167528.4824686674,230339.70039955442,45952531.460835025,5498429.187926015,-23864.691259435058,25048.85174446977,136498.20682533158,346929.3205171763,-20045.544141561728,27561.191767954653,5498429.187926015,657912.0360410142
,,,,,,,,4229.089719078087,-3823.942556080262,-199292.92776935492,-19741.65043550826,6590.203589541893,-6168.557431886371,-215855.23072420404,-176868.69373999003,-3823.942556080262,3457.6085265434526,180200.64795153966,17850.39860635943,-5958.861512348263,5577.609093277297,195176.28084247478,159924.65749298673,-199292.92776935492,180200.64795153966,9391541.371115556,930311.6215631549,-310558.785743194,290689.0022144146,10172028.441792898,8334814.853222827,-19741.65043550826,17850.39860635943,930311.6215631549,92155.23618703522,-30763.474933307647,28795.204784211568,1007625.4685280505,825633.9204742656,6590.203589541893,-5958.861512348263,-310558.785743194,-30763.474933307647,10269.53463665899,-9612.482125059942,-336367.8736638732,-275615.032498521,-6168.557431886371,5577.609093277297,290689.0022144146,28795.204784211568,-9612.482125059942,8997.468324879961,314846.80537484493,257980.97645364827,-215855.23072420404,195176.28084247478,10172028.441792898,1007625.4685280505,-336367.8736638732,314846.80537484493,11017378.141875038,9027482.32625736,-176868.69373999003,159924.65749298673,8334814.853222827,825633.9204742656,-275615.032498521,257980.97645364827,9027482.32625736,7396990.109755764
,,,,,,,,8720.438103731734,-8564.091072579287,-20668.06688233381,-176281.09833733735,9901.80610595316,-9760.357606248244,-16916.763244158756,-293634.51214824285,-8564.091072579287,8410.547156804692,20297.513148877428,173120.58896321073,-9724.278558678847,9585.366061492014,16613.465900783172,288369.9963438558,-20668.06688233381,20297.513148877428,48984.80828271981,417798.90954884916,-23467.99420159463,23132.751061567535,40093.94826313365,695934.9592131501,-176281.09833733735,173120.58896321073,417798.90954884916,3563470.6950927246,-200162.10597651335,197302.7660454747,341967.4068573312,5935735.532494623,9901.80610595316,-9724.278558678847,-23467.99420159463,-200162.10597651335,11243.215420327859,-11082.60472607195,-19208.497049281752,-333413.5247246165,-9760.357606248244,9585.366061492014,23132.751061567535,197302.7660454747,-11082.60472607195,10924.288375039487,18934.101342060858,328650.67213499954,-16916.763244158756,16613.465900783172,40093.94826313365,341967.4068573312,-19208.497049281752,18934.101342060858,32816.800630286816,569621.097385028,-293634.51214824285,288369.9963438558,695934.9592131501,5935735.532494623,-333413.5247246165,328650.67213499954,569621.097385028,9887258.610050792
,,,,,,,,6363.1523871156,-7262.152014589049,-799967.9614177176,-90956.26843316412,4421.340164441599,-4975.270090690165,-303712.8923578796,-10042.13277971124,-7262.152014589049,8288.164210837982,912989.1269584695,103806.76241211715,-5045.99645411568,5678.186771919883,346622.09215034044,11460.906538183435,-799967.9614177176,912989.1269584695,100571022.09128548,11434914.050459173,-555845.6348215642,625485.0473188342,38182424.14683786,1262485.007327186,-90956.26843316412,103806.76241211715,11434914.050459173,1300148.4584963643,-63199.58699175095,71117.58046414459,4341337.388029792,143544.40522316826,4421.340164441599,-5045.99645411568,-555845.6348215642,-63199.58699175095,3072.1013202963127,-3456.991148829734,-211030.30821006582,-6977.624028853272,-4975.270090690165,5678.186771919883,625485.0473188342,71117.58046414459,-3456.991148829734,3890.102101819493,237469.35128644883,7851.819322573918,-303712.8923578796,346622.09215034044,38182424.14683786,4341337.388029792,-211030.30821006582,237469.35128644883,14496198.640655499,479310.41194983816,-10042.13277971124,11460.906538183435,1262485.007327186,143544.40522316826,-6977.624028853272,7851.819322573918,479310.41194983816,15848.187286783417
,,,,,,,,9872.273740753366,-8963.04305793652,-656945.4419920619,-258713.90864576536,896.927770443791,-903.1763698247831,-31.027479744002868,-166802.9679914378,-8963.04305793652,8137.551993396556,596441.14799846,234886.50778661395,-814.3212432573024,819.9943502612573,28.169866864280106,151440.51143225023,-656945.4419920619,596441.14799846,43716100.77753085,17215985.651124813,-59685.60293833442,60101.412810505164,2064.7078808380197,11099818.786463333,-258713.90864576536,234886.50778661395,17215985.651124813,6779885.595196399,-23504.989362940523,23668.74085645357,813.1096007661679,4371257.215512158,896.927770443791,-814.3212432573024,-59685.60293833442,-23504.989362940523,81.48876809121775,-82.05647341000909,-2.81894616783131,-15154.585267056256,-903.1763698247831,819.9943502612573,60101.412810505164,23668.74085645357,-82.05647341000909,82.62813374415448,2.8385848342432616,15260.162254679313,-31.027479744002868,28.169866864280106,2064.7078808380197,813.1096007661679,-2.81894616783131,2.8385848342432616,0.09751598512614207,524.2435376593343,-166802.9679914378,151440.51143225023,11099818.786463333,4371257.215512158,-15154.585267056256,15260.162254679313,524.2435376593343,2818320.3648311105
,,,,,,,,9066.802996668108,-9900.74460590379,-576678.7246761674,-209315.36674007605,2602.113635193082,-3305.470231934002,-410217.1119270584,-59338.10141727128,-9900.74460590379,10811.39005527697,629720.1753225698,228567.6648038062,-2841.44946648273,3609.4990241679,447947.8444225345,64795.86991660827,-576678.7246761674,629720.1753225698,36678678.42902733,13313151.15053777,-165503.05252656867,210238.8635230333,26091168.081336897,3774099.940474275,-209315.36674007605,228567.6648038062,13313151.15053777,4832234.99723475,-60072.15222939621,76309.77689709657,9470233.913499704,1369873.864512137,2602.113635193082,-2841.44946648273,-165503.05252656867,-60072.15222939621,746.7897309499255,-948.6485108809687,-117729.64966010486,-17029.65012486678,-3305.470231934002,3609.4990241679,210238.8635230333,76309.77689709657,-948.6485108809687,1205.070128712071,149552.21290273123,21632.799116331218,-410217.1119270584,447947.8444225345,26091168.081336897,9470233.913499704,-117729.64966010486,149552.21290273123,18559803.161005706,2684684.4030440496,-59338.10141727128,64795.86991660827,3774099.940474275,1369873.864512137,-17029.65012486678,21632.799116331218,2684684.4030440496,388340.882789698
,,,,,,,,438.786558518443,-266.1660810251761,-112317.57079356453,-20525.827400474915,851.3809985848841,-661.7899278298075,-135487.37650963216,-5265.514538333101,-266.1660810251761,161.45522535490997,68131.36607769242,12450.880577176918,-516.4441331516193,401.4389869807059,82186.07278152421,3194.0389741685835,-112317.57079356453,68131.36607769242,28750280.663935013,5254060.379455373,-217930.6629257972,169400.4422570937,34681128.460582316,1347830.2615300221,-20525.827400474915,12450.880577176918,5254060.379455373,960169.7734238555,-39826.42378108032,30957.616112655895,6337911.796044634,246313.4763139601,851.3809985848841,-516.4441331516193,-217930.6629257972,-39826.42378108032,1651.9412244505381,-1284.0761839004185,-262887.2185554161,-10216.71912842069,-661.7899278298075,401.4389869807059,169400.4422570937,30957.616112655895,-1284.0761839004185,998.1297286219706,204345.7790159055,7941.593512062423,-135487.37650963216,82186.07278152421,34681128.460582316,6337911.796044634,-262887.2185554161,204345.7790159055,41835441.02956211,1625871.9345936684,-5265.514538333101,3194.0389741685835,1347830.2615300221,246313.4763139601,-10216.71912842069,7941.593512062423,1625871.9345936684,63187.0845064455
,,,,,,,,4929.500494499842,-5695.469450218319,-659797.4180166891,-45391.02788382631,903.0627221123634,-890.2368266041152,-184.99656731669683,-96839.82326542964,-5695.469450218319,6580.458262366283,762319.8419068744,52444.09913637122,-1043.384852311252,1028.5660088766228,213.74220343889195,111887.25015611487,-659797.4180166891,762319.8419068744,88311712.98333734,6075439.698664808,-120871.97334124932,119155.26943797633,24761.181704657014,12961691.640565678,-45391.02788382631,52444.09913637122,6075439.698664808,417962.30970037566,-8315.435863325827,8197.334530077253,1703.4554220764583,891704.7727270636,903.0627221123634,-1043.384852311252,-120871.97334124932,-8315.435863325827,165.43710280157634,-163.08745538311462,-33.89055419486472,-17740.627981381753,-890.2368266041152,1028.5660088766228,119155.26943797633,8197.334530077253,-163.08745538311462,160.77117921510148,33.40921807481848,17488.66382078871,-184.99656731669683,213.74220343889195,24761.181704657014,1703.4554220764583,-33.89055419486472,33.40921807481848,6.942636471412619,3634.2495357590547,-96839.82326542964,111887.25015611487,12961691.640565678,891704.7727270636,-17740.627981381753,17488.66382078871,3634.2495357590547,1902414.1250301583
,,,,,,,,549.1966517160996,-725.278330937913,-104460.98929529956,-19184.118722361534,1968.283932543548,-1724.1190695581095,-200859.3829656608,-32161.5278544487,-725.278330937913,957.8147566711838,137952.9385830687,25334.869693746274,-2599.3488506281938,2276.9006278533284,265258.2778415416,42473.05436003617,-104460.98929529956,137952.9385830687,19869200.31368575,3648951.6355105215,-374381.17323743016,327939.33303517953,38204839.356309,6117344.3181528365,-19184.118722361534,25334.869693746274,3648951.6355105215,670125.0089629297,-68754.59368377853,60225.61284475628,7016266.827688962,1123441.9706025936,1968.283932543548,-2599.3488506281938,-374381.17323743016,-68754.59368377853,7054.197484641227,-6179.127006326715,-719866.5449917777,-115264.75684831168,-1724.1190695581095,2276.9006278533284,327939.33303517953,60225.61284475628,-6179.127006326715,5412.608683474936,630567.3776208479,100966.20820012511,-200859.3829656608,265258.2778415416,38204839.356309,7016266.827688962,-719866.5449917777,630567.3776208479,73460920.78179961,11762534.64017269,-32161.5278544487,42473.05436003617,6117344.3181528365,1123441.9706025936,-115264.75684831168,100966.20820012511,11762534.64017269,1883412.5639702207
,,,,,,,,946.4211924949828,-967.6249715792669,-1153.915602641675,-11412.671108998984,3071.9750494935456,-2814.780920216549,-169773.3844268349,-80768.85547653573,-967.6249715792669,989.3038036854193,1179.768121281733,11668.362506101852,-3140.8000935843024,2877.843743910922,173577.01579764966,82578.41445724717,-1153.915602641675,1179.768121281733,1406.9013126277375,13914.797518190198,-3745.478195803742,3431.89654628659,206994.68561873573,98476.70707392697,-11412.671108998984,11668.362506101852,13914.797518190198,137622.72323891413,-37044.22636870166,33942.78270716902,2047257.410220543,973972.6780355886,3071.9750494935456,-3140.8000935843024,-3745.478195803742,-37044.22636870166,9971.279996206235,-9136.457240460157,-551065.0069578589,-262166.47594921984,-2814.780920216549,2877.843743910922,3431.89654628659,33942.78270716902,-9136.457240460157,8371.528122619806,504928.341667262,240217.18358159642,-169773.3844268349,173577.01579764966,206994.68561873573,2047257.410220543,-551065.0069578589,504928.341667262,30454730.1859945,14488688.608487666,-80768.85547653573,82578.41445724717,98476.70707392697,973972.6780355886,-262166.47594921984,240217.18358159642,14488688.608487666,6892922.587449455
,,,,,,,,1165.3232250514468,-1045.3388392118193,-33297.83500689353,-9433.640698259895,306.79828795749006,-332.15820680804524,-1487.5180707518266,-57457.219145564966,-1045.3388392118193,937.7083244148605,29869.41257678622,8462.331141323484,-275.20962365741696,297.95842636198415,1334.359755266759,51541.290411775975,-33297.83500689353,29869.41257678622,951449.1707632064,269555.952144613,-8766.42510266189,9491.05701209347,42504.19988624203,1641777.1155118635,-9433.640698259895,8462.331141323484,269555.952144613,76368.14826198675,-2483.624073745258,2688.9202159916326,12041.904520543607,465133.40615562664,306.79828795749006,-275.20962365741696,-8766.42510266189,-2483.624073745258,80.77174424245386,-87.44832934676921,-391.6235320825611,-15126.941680819427,-332.15820680804524,297.95842636198415,9491.05701209347,2688.9202159916326,-87.44832934676921,94.67680037447579,423.9950979726474,16377.333317736959,-1487.5180707518266,1334.359755266759,42504.19988624203,12041.904520543607,-391.6235320825611,423.9950979726474,1898.7950838408365,73343.3007570946,-57457.219145564966,51541.290411775975,1641777.1155118635,465133.40615562664,-15126.941680819427,16377.333317736959,73343.3007570946,2832975.401992636
,,,,,,,,2444.177855582743,-2365.0190507964353,-10007.412148035288,-269.0707734812074,3358.9686205500225,-4521.842759303834,-2159676.757877349,-70620.6428190014,-2365.0190507964353,2288.42393684829,9683.305298432244,260.35646458463924,-3250.182780472907,4375.395287226247,2089731.9989524386,68333.47469577164,-10007.412148035288,9683.305298432244,40974.22684355628,1101.6801093532083,-13752.920353722464,18514.178114167386,8842554.306449318,289148.3028678518,-269.0707734812074,260.35646458463924,1101.6801093532083,29.621036364603587,-369.7768076763031,497.7934506800424,237751.0680673837,7774.373269787407,3358.9686205500225,-3250.182780472907,-13752.920353722464,-369.7768076763031,4616.141238686453,-6214.248239288461,-2967986.3286837814,-97052.07116997651,-4521.842759303834,4375.395287226247,18514.178114167386,497.7934506800424,-6214.248239288461,8365.61950398389,3995502.49084313,130651.47516130633,-2159676.757877349,2089731.9989524386,8842554.306449318,237751.0680673837,-2967986.3286837814,3995502.49084313,1908291447.720188,62400434.80231588,-70620.6428190014,68333.47469577164,289148.3028678518,7774.373269787407,-97052.07116997651,130651.47516130633,62400434.80231588,2040471.4741922503
,,,,,,,,4138.724309625413,-4867.499480628768,-651843.9206034064,-29727.47358519714,6272.622779837782,-5813.026412712101,-259244.56346505714,-151733.4008339437,-4867.499480628768,5724.6024188708725,766625.1017515268,34962.092522043065,-7377.149536641633,6836.624265828029,304894.13732808083,178451.66638318638,-651843.9206034064,766625.1017515268,102664605.0908563,4682040.039811914,-987930.2701478472,915544.4151283324,40830695.6448317,23897821.52342441,-29727.47358519714,34962.092522043065,4682040.039811914,213525.3811671688,-45054.759401070245,41753.58787055633,1862092.117271509,1089864.9747683823,6272.622779837782,-7377.149536641633,-987930.2701478472,-45054.759401070245,9506.744976135162,-8810.183807453655,-392909.32004291867,-229966.1236965539,-5813.026412712101,6836.624265828029,915544.4151283324,41753.58787055633,-8810.183807453655,8164.6598195246515,364120.77298059757,213116.45829779314,-259244.56346505714,304894.13732808083,40830695.6448317,1862092.117271509,-392909.32004291867,364120.77298059757,16238758.288365155,9504392.252168275,-151733.4008339437,178451.66638318638,23897821.52342441,1089864.9747683823,-229966.1236965539,213116.45829779314,9504392.252168275,5562831.250946018
,,,,,,,,1353.430578158541,-1346.2011006119462,-112.17228498372212,-6423.644074701914,2790.9302417534764,-2571.6681692290636,-103180.77128771358,-27221.894269495366,-1346.2011006119462,1339.0102400039964,111.57310610545014,6389.33157182603,-2776.0222236825966,2557.9313602735356,102629.62143096971,27076.48594447817,-112.17228498372212,111.57310610545014,9.296835553685446,532.3914247318381,-231.31221320092484,213.13977932641188,8551.619173162997,2256.1497656933343,-6423.644074701914,6389.33157182603,532.3914247318381,30487.860895381244,-13246.29633737004,12205.63600672003,489715.95647505356,129200.39095342674,2790.9302417534764,-2776.0222236825966,-231.31221320092484,-13246.29633737004,5755.220651902309,-5303.076922513152,-212770.67298578183,-56134.69148740529,-2571.6681692290636,2557.9313602735356,213.13977932641188,12205.63600672003,-5303.076922513152,4886.454672558211,196054.90630937583,51724.61752285001,-103180.77128771358,102629.62143096971,8551.619173162997,489715.95647505356,-212770.67298578183,196054.90630937583,7866137.898267843,2075301.158379844,-27221.894269495366,27076.48594447817,2256.1497656933343,129200.39095342674,-56134.69148740529,51724.61752285001,2075301.158379844,547520.8995409443
,,,,,,,,8792.436881110565,-8965.816867815362,-25312.383012079164,-180266.6467329461,6281.482559604924,-3917.02945773726,-4707567.017846741,-146309.94070643774,-8965.816867815362,9142.615772414736,25811.523431219335,183821.3641834658,-6405.348488629729,3994.270218687597,4800396.561919979,149195.05844085792,-25312.383012079164,25811.523431219335,72871.34868453734,518966.29661459173,-18083.643315541456,11276.663255536369,13552527.134629492,421208.9671740885,-180266.6467329461,183821.3641834658,518966.29661459173,3695910.970274289,-128785.88869533493,80308.76707428557,96516737.2882703,2999714.726586053,6281.482559604924,-6405.348488629729,-18083.643315541456,-128785.88869533493,4487.609485305404,-2798.3996424353663,-3363174.5693055964,-104526.57815704851,-3917.02945773726,3994.270218687597,11276.663255536369,80308.76707428557,-2798.3996424353663,1745.0361009408214,2097220.4785220968,65181.05906886201,-4707567.017846741,4800396.561919979,13552527.134629492,96516737.2882703,-3363174.5693055964,2097220.4785220968,2520482947.6943936,78335944.92244357,-146309.94070643774,149195.05844085792,421208.9671740885,2999714.726586053,-104526.57815704851,65181.05906886201,78335944.92244357,2434660.497308851
,,,,,,,,11299.468738334674,-10810.6348558317,-177493.85455808628,-341418.26315821987,2398.1969415193066,-2087.5323378535854,-71687.63733413555,-81848.98114160832,-10810.6348558317,10342.948743212124,169815.17407732285,326647.93908352783,-2294.446937950341,1997.2222037052898,68586.31045788851,78308.05756750923,-177493.85455808628,169815.17407732285,2788101.736058274,5363052.453863485,-37671.259507587274,32791.29043503105,1126080.8246169975,1285696.8314969896,-341418.26315821987,326647.93908352783,5363052.453863485,10316098.315535067,-72462.54257132008,63075.679182916254,2166072.511489079,2473101.844853312,2398.1969415193066,-2294.446937950341,-37671.259507587274,-72462.54257132008,508.9928299726591,-443.05743782259907,-15214.96953358597,-17371.611071796808,-2087.5323378535854,1997.2222037052898,32791.29043503105,63075.679182916254,-443.05743782259907,385.663376084238,13244.008601185224,15121.276841432946,-71687.63733413555,68586.31045788851,1126080.8246169975,2166072.511489079,-15214.96953358597,13244.008601185224,454810.52831409086,519277.5175652094,-81848.98114160832,78308.05756750923,1285696.8314969896,2473101.844853312,-17371.611071796808,15121.276841432946,519277.5175652094,592882.3619106448
,,,,,,,,9695.862153950353,-10114.199388444958,-140329.68757048037,-234865.27584329853,8192.448388102423,-6690.547152766043,-1808753.0028863912,-154347.5992504706,-10114.199388444958,10550.586182533732,146384.34598905212,244998.7625219501,-8545.919399550561,6979.217200741461,1886793.3789867277,161007.07385892674,-140329.68757048037,146384.34598905212,2031012.9105543662,3399240.8572781296,-118570.5514873995,96833.30648844878,26178357.29892279,2233896.2782435566,-234865.27584329853,244998.7625219501,3399240.8572781296,5689199.87940158,-198447.71098769418,162066.78453413973,43813872.991400406,3738800.2116906224,8192.448388102423,-8545.919399550561,-118570.5514873995,-198447.71098769418,6922.149833202512,-5653.129279985645,-1528292.7281443183,-130414.8842681114,-6690.547152766043,6979.217200741461,96833.30648844878,162066.78453413973,-5653.129279985645,4616.7551160108005,1248114.6143964184,106506.24712942861,-1808753.0028863912,1886793.3789867277,26178357.29892279,43813872.991400406,-1528292.7281443183,1248114.6143964184,337420991.91432965,28793384.146746553,-154347.5992504706,161007.07385892674,2233896.2782435566,3738800.2116906224,-130414.8842681114,106506.24712942861,28793384.146746553,2457046.2137477556
,,,,,,,,39.23234815114392,-27.170968711234114,-1833.8404227115118,-12027.884370859478,742.4783539217818,-742.0017454486763,-2.8634598563659144,-29423.889826015566,-27.170968711234114,18.817674075043538,1270.0545110103992,8330.097108741009,-514.2148526378512,513.8847700779093,1.983133353717566,20377.969392641564,-1833.8404227115118,1270.0545110103992,85719.3325011998,562220.249320942,-34705.718178389674,34683.44003484291,133.8469064656892,1375362.9619231455,-12027.884370859478,8330.097108741009,562220.249320942,3687518.31731865,-227629.60183857568,227483.48283538473,877.8817908191631,9020799.448577099,742.4783539217818,-514.2148526378512,-34705.718178389674,-227629.60183857568,14051.51952461772,-14042.499634367632,-54.191427759688544,-556851.738770036,-742.0017454486763,513.8847700779093,34683.44003484291,227483.48283538473,-14042.499634367632,14033.485534126232,54.15664143426433,556494.2869257372,-2.8634598563659144,1.983133353717566,133.8469064656892,877.8817908191631,-54.191427759688544,54.15664143426433,0.2089959621440612,2147.5677930450966,-29423.889826015566,20377.969392641564,1375362.9619231455,9020799.448577099,-556851.738770036,556494.2869257372,2147.5677930450966,22067638.907518685
